text,summary
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Education', 'Education', 'Utilities', 'Education', 'Education'  are used prior to the prediction. On Thursday 12 PM. This user is close to Business affairs ,Entertainment and leisure and Shopping","Based on the global information, the next app will be a Education app (100.0%). "
"The apps Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation  are used prior to the prediction. On Thursday 07 AM","Based on the global information, the next app will be a Communication app (98.0%), Navigation app (2.0%). "
"The apps Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Lifestyle, Lifestyle, Social_Networking, Communication, Social_Networking  are used prior to the prediction. On Friday 08 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'News', 'News', 'News', 'Utilities', 'News', 'News', 'News', 'News', 'News', 'Navigation', 'News', 'Utilities', 'Entertainment', 'Utilities', 'References'  are used prior to the prediction. On Monday 10 PM. This user is close to Business affairs and Restaurant","Based on the global information, the next app will be a Entertainment app (100.0%). "
"The apps Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking  are used prior to the prediction. On Wednesday 09 PM","Based on the global information, the next app will be a Shopping app (100.0%). "
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication  are used prior to the prediction. On Friday 01 PM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. On Sunday 04 AM","Based on the global information, the next app will be a Communication app (97.0%), Lifestyle app (2.0%), Social_Networking app (1.0%). "
"The apps 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Social_Networking', 'Social_Networking', 'Games', 'Games', 'Utilities', 'Games', 'Games', 'Games', 'Games', 'Games'  are used prior to the prediction. On Wednesday 05 PM. This user is close to Hotel ,Business affairs and Residence","Based on the global information, the next app will be a Navigation app (100.0%). "
"The apps Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication  are used prior to the prediction. On Wednesday 08 AM","Based on the global information, the next app will be a Utilities app (95.0%), Social_Networking app (2.0%), Navigation app (2.0%). "
"The apps 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Games', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Games', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities'  are used prior to the prediction. On Friday 11 AM. This user is close to Education","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News'  are used prior to the prediction. On Saturday 05 PM. This user is close to Business affairs","Based on the global information, the next app will be a News app (100.0%). "
"The apps 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Entertainment', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking'  are used prior to the prediction. On Wednesday 07 PM. This user is close to Business affairs ,Scenic spot and Landmark","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation', 'Utilities'  are used prior to the prediction. On Saturday 12 PM. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Residence ,Government ,Shopping and Restaurant","Based on the global information, the next app will be a Navigation app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Thursday 07 AM. This user is close to Medical care ,Hotel ,Business affairs ,Life service ,Sports ,Residence ,Entertainment and leisure ,Government ,Factory ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Social_Networking app (98.0%), Utilities app (1.0%), Lifestyle app (0.0%). "
"The apps 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities'  are used prior to the prediction. On Friday 09 AM. This user is close to Residence and Shopping","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Lifestyle', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Monday 10 AM. This user is close to Hotel and Business affairs","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Social_Networking, Utilities, Social_Networking, Social_Networking, Social_Networking, Utilities, Social_Networking, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Social_Networking  are used prior to the prediction. On Monday 02 PM","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Utilities, Communication, Communication, Utilities, Communication, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities, Utilities  are used prior to the prediction. On Wednesday 12 AM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Communication, Communication, Communication, Communication, Photo&Video, Social_Networking, Photo&Video, Communication, Communication, Communication, Social_Networking, Communication, Entertainment, Communication, Communication  are used prior to the prediction. On Wednesday 05 PM","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Utilities', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities'  are used prior to the prediction. On Saturday 11 PM. This user is close to Residence and Shopping","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication  are used prior to the prediction. On Thursday 12 PM","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Communication, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation  are used prior to the prediction. On Thursday 08 AM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Thursday 07 PM. This user is close to Hotel ,Business affairs ,Residence ,Government and Shopping","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Communication, Utilities, Communication, Utilities, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication  are used prior to the prediction. On Tuesday 07 AM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'Utilities', 'Music', 'Navigation', 'Music', 'Music', 'Music', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Music', 'Utilities', 'Navigation', 'Navigation'  are used prior to the prediction. On Saturday 12 PM. This user is close to Residence","Based on the global information, the next app will be a Navigation app (100.0%). "
"The apps 'Weather', 'Education', 'Travel', 'Music', 'Education', 'Music', 'Music', 'Music', 'Education', 'Music', 'Photo&Video', 'Music', 'Photo&Video', 'References', 'Social_Networking'  are used prior to the prediction. On Friday 07 PM. This user is close to Business affairs ,Sports ,Residence and Government","Based on the global information, the next app will be a Music app (100.0%). "
"The apps 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Games'  are used prior to the prediction. On Thursday 03 PM. This user is close to Residence","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Utilities', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Social_Networking', 'Photo&Video'  are used prior to the prediction. On Sunday 02 PM. This user is close to Business affairs ,Residence and Shopping","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication  are used prior to the prediction. On Wednesday 01 AM","Based on the global information, the next app will be a Social_Networking app (91.0%), Utilities app (3.0%), Finance app (3.0%). "
"The apps 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video'  are used prior to the prediction. On Thursday 06 PM. This user is close to Hotel ,Business affairs ,Sports ,Residence ,Shopping ,Restaurant ,Education and Landmark","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps Communication, Utilities, Communication, Communication, Communication, Communication, Communication, Communication, Social_Networking, Communication, Social_Networking, Communication, Communication, Communication, Communication  are used prior to the prediction. On Monday 01 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Entertainment, Utilities, Entertainment, Utilities, Entertainment, Utilities  are used prior to the prediction. On Friday 03 AM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Utilities, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video  are used prior to the prediction. On Wednesday 08 AM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. On Sunday 03 PM","Based on the global information, the next app will be a Communication app (95.0%), Utilities app (3.0%), Finance app (3.0%). "
"The apps 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Utilities', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video'  are used prior to the prediction. On Monday 10 AM. This user is close to Residence","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Tuesday 12 AM. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Shopping and Restaurant","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps News, Communication, News, Communication, News, Communication, News, Communication, Social_Networking, Communication, Social_Networking, News, Social_Networking, News, Social_Networking  are used prior to the prediction. On Wednesday 11 AM","Based on the global information, the next app will be a News app (100.0%). "
"The apps 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Travel', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Travel', 'Travel'  are used prior to the prediction. On Monday 07 PM. This user is close to Business affairs and Landmark","Based on the global information, the next app will be a Travel app (100.0%). "
"The apps 'Utilities', 'Finance', 'Utilities', 'Utilities', 'Finance', 'Finance', 'Finance', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Finance'  are used prior to the prediction. On Monday 10 AM. This user is close to Business affairs","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. On Friday 02 PM","Based on the global information, the next app will be a Communication app (56.99999999999999%), Social_Networking app (14.000000000000002%), News app (14.000000000000002%). "
"The apps Communication, Entertainment, Communication, Entertainment, Communication, Entertainment, Communication, Entertainment, Communication, Communication, Communication, Communication, Communication, Utilities, Communication  are used prior to the prediction. On Tuesday 05 AM","Based on the global information, the next app will be a Entertainment app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music'  are used prior to the prediction. On Friday 10 AM. This user is close to Residence","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Sunday 04 PM. This user is close to Sports","Based on the global information, the next app will be a Social_Networking app (96.0%), Utilities app (3.0%), Games app (0.0%). "
"The apps 'Social_Networking', 'Entertainment', 'Social_Networking', 'Utilities', 'Utilities', 'Shopping', 'Shopping', 'Lifestyle', 'Utilities', 'Shopping', 'Shopping', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. On Tuesday 10 AM. This user is close to Business affairs ,Life service ,Factory ,Shopping ,Restaurant and Landmark","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Travel', 'Travel', 'Travel', 'Travel', 'Utilities', 'Travel', 'Travel', 'Travel', 'Travel', 'Utilities', 'Travel'  are used prior to the prediction. On Monday 08 AM. This user is close to Business affairs","Based on the global information, the next app will be a Travel app (100.0%). "
"The apps 'Utilities', 'Utilities', 'Navigation', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. On Thursday 08 AM. This user is close to Business affairs and Residence","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Communication, Communication, Communication, Communication, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication, Navigation, Communication  are used prior to the prediction. On Sunday 07 AM","Based on the global information, the next app will be a Navigation app (100.0%). "
"The apps Utilities, Utilities, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Social_Networking  are used prior to the prediction. On Wednesday 04 AM","Based on the global information, the next app will be a Lifestyle app (100.0%). "
"The apps Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication  are used prior to the prediction. On Monday 05 AM","Based on the global information, the next app will be a Communication app (50.0%), Utilities app (50.0%). "
"The apps 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Music', 'Social_Networking', 'Lifestyle', 'Music'  are used prior to the prediction. On Monday 01 PM. This user is close to Business affairs ,Residence and Landmark","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication  are used prior to the prediction. On Wednesday 07 AM","Based on the global information, the next app will be a References app (96.0%), Communication app (2.0%), Lifestyle app (2.0%). "
"The apps Utilities, Navigation, Social_Networking, Navigation, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Music, Utilities, Music  are used prior to the prediction. On Wednesday 12 PM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Social_Networking', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities'  are used prior to the prediction. On Thursday 10 AM. This user is close to Business affairs and Restaurant","Based on the global information, the next app will be a Lifestyle app (100.0%). "
"The apps 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Music', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Friday 10 AM. This user is close to Medical care ,Business affairs ,Life service ,Sports ,Residence ,Factory ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Shopping, Communication, Shopping, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Communication, Utilities, Communication  are used prior to the prediction. On Friday 05 PM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Navigation', 'Lifestyle', 'Navigation', 'Lifestyle', 'Navigation', 'Utilities', 'Lifestyle', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Utilities', 'Navigation', 'Utilities', 'Navigation'  are used prior to the prediction. On Thursday 12 PM. This user is close to Business affairs ,Residence and Education","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Photo&Video, Utilities, Social_Networking, Utilities, Photo&Video, Social_Networking, Photo&Video, Social_Networking, Utilities, Photo&Video, Social_Networking, Communication, Shopping, Communication, Shopping  are used prior to the prediction. On Wednesday 02 AM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video', 'Utilities', 'Photo&Video'  are used prior to the prediction. On Wednesday 09 PM. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Residence ,Entertainment and leisure ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Utilities app (67.0%), Photo&Video app (33.0%). "
"The apps Communication, News, Communication, News, News, Communication, News, Communication, News, Communication, News, Communication, News, Communication, Social_Networking  are used prior to the prediction. On Tuesday 09 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Communication, Social_Networking, Communication, Social_Networking, Communication, Utilities, Communication, Utilities, Communication, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking  are used prior to the prediction. On Friday 07 AM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Games', 'Games', 'Games', 'Games', 'Games', 'Games', 'Games', 'Utilities', 'Games', 'Utilities', 'Games', 'Games', 'Games', 'Utilities', 'Games'  are used prior to the prediction. On Sunday 09 AM. This user is close to Residence and Government","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking  are used prior to the prediction. On Friday 01 PM","Based on the global information, the next app will be a Communication app (83.0%), Social_Networking app (9.0%), News app (4.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Friday 04 AM. This user is close to Business affairs ,Life service ,Residence ,Shopping and Restaurant","Based on the global information, the next app will be a Social_Networking app (94.0%), Communication app (3.0%), Games app (3.0%). "
"The apps 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'Social_Networking', 'Shopping', 'Lifestyle', 'Shopping', 'Utilities', 'Social_Networking', 'Utilities'  are used prior to the prediction. On Wednesday 02 PM. This user is close to Business affairs ,Shopping and Restaurant","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps Finance, Utilities, Utilities, Navigation, Finance, Navigation, Navigation, Finance, Navigation, Communication, Navigation, Communication, Finance, Communication, Navigation  are used prior to the prediction. On Thursday 09 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps Navigation, Communication, Finance, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication, Photo&Video, Communication  are used prior to the prediction. On Sunday 12 AM","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps 'News', 'News', 'News', 'News', 'Entertainment', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News'  are used prior to the prediction. On Friday 09 AM. This user is close to Business affairs ,Factory ,Shopping and Restaurant","Based on the global information, the next app will be a News app (100.0%). "
"The apps 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News', 'News'  are used prior to the prediction. On Thursday 09 AM. This user is close to Business affairs ,Residence ,Government and Restaurant","Based on the global information, the next app will be a News app (96.0%), Lifestyle app (1.0%), Social_Networking app (1.0%). "
"The apps Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication  are used prior to the prediction. On Sunday 02 PM","Based on the global information, the next app will be a Social_Networking app (92.0%), Utilities app (4.0%), Communication app (4.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Shopping', 'Photo&Video', 'Photo&Video', 'Shopping', 'Photo&Video', 'Shopping', 'Photo&Video', 'Utilities', 'Shopping', 'Photo&Video', 'Utilities', 'Shopping', 'Photo&Video'  are used prior to the prediction. On Sunday 02 PM. This user is close to Hotel ,Business affairs ,Life service ,Residence ,Entertainment and leisure ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps Communication, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. On Monday 03 PM","Based on the global information, the next app will be a Communication app (100.0%). "
"The apps 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel'  are used prior to the prediction. On Tuesday 12 AM. This user is close to Residence","Based on the global information, the next app will be a Travel app (100.0%). "
"The apps 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel', 'Social_Networking'  are used prior to the prediction. On Tuesday 11 AM. This user is close to Business affairs ,Residence and Education","Based on the global information, the next app will be a Travel app (100.0%). "
"The apps 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. On Tuesday 10 AM. This user is close to Business affairs ,Culture ,Residence ,Government and Shopping","Based on the global information, the next app will be a Utilities app (96.0%), Social_Networking app (2.0%), Finance app (1.0%). "
"The apps 'Utilities', 'Lifestyle', 'Utilities', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle'  are used prior to the prediction. On Saturday 10 PM. This user is close to Business affairs ,Residence and Government","Based on the global information, the next app will be a Lifestyle app (100.0%). "
"The apps Health & Fitness, Finance, Health & Fitness, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication  are used prior to the prediction. On Monday 07 PM","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'News', 'Utilities', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Lifestyle', 'Utilities', 'Utilities', 'News'  are used prior to the prediction. On Tuesday 03 PM. This user is close to Medical care ,Hotel ,Business affairs ,Culture ,Residence ,Entertainment and leisure ,Government ,Shopping and Education","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Utilities', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Lifestyle', 'Navigation'  are used prior to the prediction. On Friday 07 AM. This user is close to Hotel ,Business affairs ,Residence and Shopping","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Photo&Video', 'Utilities', 'Photo&Video', 'Photo&Video'  are used prior to the prediction. On Wednesday 09 PM. This user is close to Hotel ,Business affairs ,Life service ,Sports ,Residence ,Entertainment and leisure ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Photo&Video app (100.0%). "
"The apps 'Social_Networking', 'News', 'News', 'News', 'News', 'News', 'Social_Networking', 'News', 'Social_Networking', 'News', 'Social_Networking', 'News', 'Social_Networking', 'News', 'Social_Networking'  are used prior to the prediction. On Thursday 11 AM. This user is close to Business affairs ,Sports ,Residence and Shopping","Based on the global information, the next app will be a News app (100.0%). "
"The apps Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication, References, Communication  are used prior to the prediction. On Wednesday 06 AM","Based on the global information, the next app will be a References app (97.0%), Utilities app (3.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Shopping', 'Social_Networking', 'Utilities', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Utilities', 'Utilities', 'Social_Networking'  are used prior to the prediction. On Friday 10 AM. This user is close to Residence","Based on the global information, the next app will be a Utilities app (100.0%). "
"The apps 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Music', 'Utilities', 'Utilities', 'Utilities', 'Music', 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Utilities'  are used prior to the prediction. On Monday 09 PM. This user is close to Residence and Shopping","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. On Friday 09 AM. This user is close to Medical care ,Business affairs ,Life service ,Residence ,Government ,Shopping ,Restaurant and Education","Based on the global information, the next app will be a Social_Networking app (100.0%). "
"The apps 'Utilities', 'Utilities', 'Utilities', 'Utilities', 'Travel', 'Utilities', 'Utilities', 'Travel', 'Utilities', 'Utilities', 'Utilities', 'Travel', 'Travel', 'Travel', 'Navigation'  are used prior to the prediction. On Wednesday 08 PM. This user is close to Business affairs ,Residence ,Government ,Shopping and Restaurant","Based on the global information, the next app will be a Travel app (100.0%). "
