text,summary
"The apps Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking  are used prior to the prediction. The apps 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3, 2, 3  are used prior to the prediction. On Friday 01 PM. Utilities : 2, 12, 10, 18, 5 - Social_Networking : 3, 46, 80, 21, 8 - Communication : 63, 4, 1, 50, 14, 16, 9 - Shopping : 17, 15 - Entertainment : 7 - Music : 40, 22 - Navigation : 6 - Lifestyle : 38 - Photo&Video : 13 - References : 20. ",this user will use App 2
"The apps 'Social_Networking', 'Social_Networking', 'News', 'Social_Networking', 'News', 'News', 'News', 'Utilities', 'News', 'News', 'Utilities', 'Utilities', 'News', 'News', 'News'  are used prior to the prediction. The apps 2, 235, 460, 235, 460, 1676, 26, 1283, 26, 460, 1283, 593, 26, 1794, 26  are used prior to the prediction. On Monday 12 PM. Social_Networking : 2, 1, 5, 77, 235, 202, 252, 522, 398, 286, 375, 377, 368, 369, 376, 372, 228, 358, 371, 1267, 363, 370, 763, 359, 471, 806, 55, 935, 932, 929, 18, 1491 - Utilities : 170, 892, 534, 72, 46, 956, 108, 593, 34, 617, 60, 80, 74, 1283, 426, 1467, 659, 182, 1246, 129, 1528, 503, 90, 97, 778, 105, 1233, 576, 661, 1058, 1324, 251, 1942, 242, 489, 907, 107, 1435, 710, 1590, 968, 148, 210, 563, 366, 201, 199, 348, 128, 1355, 883, 276, 1090, 1876, 1281, 38, 350, 738, 189, 352, 42, 379, 1829, 325, 688, 1350, 1219, 1368, 926, 357, 47, 1313, 1144, 382, 1447, 340, 1364, 1643, 221, 934, 589, 745, 1624, 1466, 556, 1791, 1353, 1557, 496, 1837, 52, 1670, 1492, 571, 265, 62, 1950, 1092, 295, 51, 1686, 1018, 1094, 1424, 486, 1621, 1512, 1831 - Finance : 89, 343, 355, 687, 769, 402, 204, 266, 1308, 558, 1616, 401, 845, 1123, 649, 973, 1057, 1565, 690, 1891, 455, 668 - Lifestyle : 29, 126, 172, 351, 381, 384, 389, 176, 76, 246, 387, 708, 528, 635, 79, 766, 1365, 227, 903, 1401, 1311, 542, 413, 613, 652, 1084 - Games : 168, 475, 580, 715, 7, 300, 664, 310, 561 - Music : 287, 161, 972, 1034, 1904, 1711, 1695, 1726, 1506, 1334, 1410, 1388, 1717, 1888, 1120, 849, 628, 1870, 1561, 1539, 1656, 1669, 990, 1000 - Navigation : 4, 9, 115, 532, 559, 606, 1081, 41, 82, 662, 1578, 658, 447, 194, 726, 1278, 1378, 1389, 428, 717, 723, 657 - Entertainment : 741, 1237, 705, 1897 - Shopping : 294, 70, 232, 255, 257, 1322, 302, 59, 560, 969, 882, 1044, 948, 591, 1074, 854, 414 - Travel : 37, 157, 31, 250, 284, 259, 184, 200, 195, 864, 360, 1503, 1489, 1180, 529, 612 - Weather : 464, 578, 1030, 476, 125, 1639, 1396, 964, 757, 1083, 424 - News : 26, 21, 460, 1759, 19, 335, 12, 525, 472, 1676, 1794, 565, 425, 644 - References : 54, 1099. This user is close to Business affairs ,Residence and Shopping. ",this user will use App 1794
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 256, 2, 55, 212, 256, 212, 256, 2, 256, 212, 256, 2, 212, 55, 2  are used prior to the prediction. On Monday 05 PM. Social_Networking : 2, 1, 5, 55, 212, 121, 256, 77, 843, 364, 252, 202, 398, 1594, 430, 286, 763, 522, 36, 358, 1267, 376, 371, 228, 368, 363, 370, 377, 929, 23, 1232, 471, 372, 905, 375, 369, 572, 935, 917, 1721, 932, 359, 235, 1967, 1087, 1484, 18, 1491, 619 - Music : 10, 209, 289, 394, 407, 417, 508, 408, 626, 676, 354, 583, 287, 513, 492, 1849, 1404, 1667, 1879 - Utilities : 80, 46, 167, 34, 634, 129, 60, 229, 72, 325, 90, 74, 815, 344, 379, 108, 15, 828, 38, 182, 267, 466, 510, 661, 883, 242, 427, 489, 164, 78, 224, 128, 199, 688, 148, 1253, 97, 571, 563, 820, 350, 1435, 1682, 1590, 382, 1430, 340, 934, 366, 745, 276, 1339, 1090, 105, 277, 1281, 107, 1354, 1876, 1042, 1196, 380, 1227, 426, 1078, 1938, 1496, 547, 1041, 710, 516, 1400, 968, 1466, 281, 926, 1369, 1353, 1350, 62, 251, 201, 221, 830, 714, 556, 274, 1829, 1233, 210, 505, 94, 311, 342, 348, 576, 632, 1710, 485, 1557, 696, 421, 535, 907, 1549, 158, 752, 446, 1121, 1092, 1441, 288, 993, 1323, 836, 865, 1424, 1837, 1950, 585 - News : 21, 327, 113, 19, 12, 26, 146, 53, 425, 472, 614, 565, 1210, 328, 1438, 1759, 1676, 1326, 1535, 525, 1033, 335, 1679, 1128, 1321, 644, 460, 1836 - Lifestyle : 79, 138, 76, 29, 1391, 172, 126, 271, 351, 1508, 247, 246, 635, 413, 381, 387, 708, 555, 384, 389, 176, 766, 353, 613, 116, 528, 1215, 903, 607, 1183, 974, 1318, 1822, 1365, 1567, 652, 1760, 1401, 1096, 222, 227, 1627, 1084, 1157, 1294, 1548, 1866 - Travel : 31, 308, 37, 157, 250, 612, 200, 184, 529, 195, 284, 1007, 889, 259, 1180, 875, 412, 437, 772, 1428, 1241, 1486, 360, 1489, 868 - Games : 7, 300, 310, 664, 561 - Navigation : 4, 9, 41, 82, 115, 717, 559, 8, 532, 606, 1470, 657, 658, 662, 447, 1525, 1740, 290 - Photo&Video : 1179, 1098, 1159, 1166, 139, 439, 237, 320, 1591, 1519, 1110, 1017, 1513, 1374, 1963, 1537, 1889 - Shopping : 70, 255, 418, 591, 536, 854, 924, 232, 747, 1344, 948, 1776, 1158, 1654, 1277, 560, 302 - Weather : 1639, 125, 578, 464, 424, 1030, 462, 964, 757, 476, 1083, 1396, 144, 699 - Entertainment : 30, 705, 1419, 32, 497, 900, 1753, 390, 312, 1897, 1620, 986, 674, 637, 98, 1566 - References : 897, 54, 1099 - Finance : 1122, 402, 266, 558, 401, 554, 343, 649 - Health & Fitness : 592, 718, 1331 - Education : 1222, 334, 504. This user is close to Residence ,Shopping and Restaurant. ",this user will use App 212
"The apps Communication, News, Communication, News, Communication, News, News, News, Communication, Utilities, Utilities, Utilities, Shopping, Utilities, Shopping  are used prior to the prediction. The apps 9, 67, 9, 67, 9, 67, 67, 67, 9, 28, 28, 12, 17, 12, 17  are used prior to the prediction. On Friday 11 PM. Communication : 4, 9, 1, 16, 42, 58 - Utilities : 2, 12, 28, 18 - News : 67 - Social_Networking : 8 - Entertainment : 7 - Shopping : 17, 15 - Photo&Video : 13, 34, 31 - References : 20 - Finance : 47 - Navigation : 6. ",this user will use App 9
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Photo&Video'  are used prior to the prediction. The apps 5, 2, 5, 2, 5, 398, 5, 2, 1, 235, 5, 2, 5, 77, 1537  are used prior to the prediction. On Saturday 08 AM. Social_Networking : 2, 1, 5, 77, 235, 202, 398, 252, 763, 228, 522, 1267, 286, 256, 930, 121, 1562, 55, 212, 377, 375, 471, 359, 376, 363, 1986, 370, 369, 358, 1265, 372, 935, 917, 1594, 929, 371, 843, 932, 905, 461, 1484, 368, 1959 - Utilities : 74, 80, 148, 72, 167, 46, 317, 34, 1606, 60, 189, 78, 1313, 107, 105, 427, 38, 556, 955, 90, 820, 182, 242, 201, 1358, 1141, 221, 1975, 158, 585, 1258, 97, 1636, 379, 1703, 210, 533, 276, 128, 1447, 108, 325, 623, 267, 357, 571, 1078, 1512, 753, 1333, 496, 348, 1105, 489, 1645, 947, 688, 164, 1530, 510, 632, 1152, 745, 1643, 366, 865, 1097, 218, 1020, 866, 909, 421, 311, 934, 1233, 700, 1216, 993, 1549, 1906, 1347, 1353, 830, 485, 752, 1461, 968, 641, 627, 1466, 1831, 1789, 224, 1424, 1092, 1572, 350, 1416, 1323, 1874, 340, 1219, 1350, 1144, 563, 1090, 1203, 1281, 710, 1892, 352, 1950, 342, 1837 - Lifestyle : 29, 76, 172, 126, 79, 351, 1183, 413, 1760, 387, 389, 381, 246, 384, 1822, 766, 652, 247, 708, 1215, 227, 528, 222, 555, 1294, 491, 1311, 542, 613, 974 - Travel : 31, 308, 360, 612, 529, 437, 1428, 875, 250, 1180, 284 - Music : 10, 1379, 209, 289, 287, 1120, 626, 849, 583, 513, 394, 354, 407, 628, 408, 417, 492, 676, 1000, 1879, 508, 1404 - Navigation : 4, 470, 9, 1278, 1389, 309, 82, 290, 8, 606, 447, 658, 532, 657, 662, 41, 115, 717, 756, 1081, 723 - Entertainment : 30, 187, 32, 469, 244, 312, 706, 392, 390, 497, 405, 637, 411, 674, 1749, 1554, 1687, 842, 1067, 1973, 1762, 1151, 98, 1727, 1620, 1956, 501 - Shopping : 70, 255, 1199, 59, 414, 232, 591, 854, 1472, 302, 948, 560, 1044, 969, 882, 1074 - News : 12, 21, 53, 217, 765, 113, 810, 146, 565, 19, 425, 1210, 1326, 614, 1535, 1438 - Games : 7, 531, 1722, 300, 1392, 664, 310, 561, 645, 624 - References : 1126, 54, 1099 - Education : 334, 504 - Weather : 125, 757, 964, 424, 1396, 1083 - Finance : 343, 558, 266, 402, 649, 401, 782 - Photo&Video : 1537, 1110, 1591, 1519, 1513, 320 - Health & Fitness : 718, 1331. This user is close to Medical care ,Hotel ,Business affairs ,Life service ,Residence ,Entertainment and leisure ,Government ,Factory ,Shopping ,Restaurant and Education. ",this user will use App 5
"The apps Finance, Communication, Communication, Communication, Communication, Entertainment, Finance, Shopping, Communication, Communication, Finance, Communication, Social_Networking, Communication, Communication  are used prior to the prediction. The apps 59, 4, 9, 51, 4, 7, 59, 17, 51, 9, 59, 9, 8, 9, 9  are used prior to the prediction. On Friday 12 AM. Communication : 4, 51, 9, 16, 1 - Social_Networking : 23, 8 - Finance : 59, 47 - Utilities : 2, 12, 28, 69 - Entertainment : 52, 7 - Shopping : 17, 32, 15 - Navigation : 6 - Health & Fitness : 48 - Photo&Video : 34 - References : 29. ",this user will use App 59
"The apps Social_Networking, Communication, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Communication, Utilities  are used prior to the prediction. The apps 8, 58, 16, 8, 16, 8, 16, 8, 16, 8, 58, 8, 16, 4, 28  are used prior to the prediction. On Tuesday 09 PM. Communication : 16, 4, 58, 51 - Social_Networking : 8, 21, 23 - Utilities : 28, 12, 41, 18 - Photo&Video : 31, 34, 13 - Lifestyle : 38, 62 - Shopping : 17, 26, 15, 25 - Entertainment : 7 - Navigation : 6 - Music : 22, 49 - References : 20, 45. ",this user will use App 4
"The apps 'Utilities', 'Shopping', 'Utilities', 'Shopping', 'Shopping', 'Utilities', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping', 'Shopping'  are used prior to the prediction. The apps 38, 536, 80, 924, 536, 80, 924, 536, 924, 536, 924, 536, 924, 536, 924  are used prior to the prediction. On Friday 10 AM. Lifestyle : 29, 76, 247, 172, 381, 389, 387, 384, 79, 126, 555, 351, 1866, 652, 1084, 413, 1294, 528, 246, 766, 708, 222, 613 - Utilities : 34, 80, 267, 46, 182, 107, 382, 251, 818, 60, 108, 74, 221, 38, 934, 1398, 379, 1932, 688, 1090, 148, 563, 489, 128, 1281, 122, 745, 276, 366, 710, 1105, 968, 1350, 340 - Social_Networking : 1, 1383, 2, 500, 1751, 77, 927, 806, 5, 202, 286, 1267, 522 - Shopping : 536, 924, 70, 414, 59, 591, 232, 1472, 859, 255, 854, 948 - Games : 7, 300, 664, 561, 310 - Navigation : 9, 290, 309, 928, 82, 756, 1378 - Travel : 1330, 864, 250, 1503, 284, 857, 1180 - Music : 361 - Weather : 144, 699 - Photo&Video : 1513, 320, 1519, 1110 - References : 54. This user is close to Hotel and Business affairs. ",this user will use App 536
"The apps 'Utilities', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Travel', 'Navigation', 'Travel', 'Navigation', 'Navigation', 'Navigation', 'Navigation', 'Social_Networking', 'Travel', 'Travel'  are used prior to the prediction. The apps 46, 82, 290, 9, 82, 675, 82, 498, 9, 82, 9, 82, 1, 685, 675  are used prior to the prediction. On Friday 10 AM. Travel : 31, 37, 498, 173, 685, 675, 184, 200, 259, 889, 1275, 1007, 195, 1489, 360, 529, 612, 875, 1486, 308 - Navigation : 9, 290, 4, 41, 309, 756, 928, 82, 1465 - Utilities : 199, 344, 38, 83, 281, 1430, 1042, 221, 499, 80, 229, 576, 1212, 60, 907, 242, 1231, 1850, 700, 46, 1450, 481, 74, 968, 148, 1645, 61, 276 - News : 50, 104, 1459, 808, 1856 - Social_Networking : 5, 1, 2, 202, 77, 522, 286, 252, 1267 - Lifestyle : 271, 116, 138, 1567, 1627, 1548, 1157, 1318 - Sports : 391, 91 - References : 54. This user is close to Entertainment and leisure. ",this user will use App 498
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 202, 2, 235, 167, 235, 1, 2, 1, 2, 1, 77, 1, 2, 202, 235  are used prior to the prediction. On Friday 08 PM. Social_Networking : 2, 1, 5, 77, 252, 202, 1013, 1265, 398, 235, 522, 763, 23, 370, 372, 376, 371, 368, 286, 363, 377, 1267, 228, 369, 375, 358, 619, 917 - Utilities : 34, 167, 1216, 208, 107, 1434, 1461, 1480, 712, 1238, 120, 325, 80, 623, 221, 519, 129, 267, 182, 135, 955, 72, 74, 46, 15, 382, 366, 496, 379, 452, 661, 60, 128, 1313, 1328, 346, 199, 1336, 480, 745, 1636, 1589, 38, 1703, 1093, 609, 721, 277, 1022, 688, 865, 1288, 352, 105, 380, 1130, 148, 265, 1108, 860, 858, 1435, 618, 342, 210, 1094, 276, 1253, 594, 1447, 410, 839, 1127, 1720, 1876, 1590, 1092, 710, 599, 1121, 1950, 753, 1689, 189, 1521, 1370, 1144, 589, 556, 610, 1353, 968, 1710, 1219, 1686, 738, 350, 1077, 201, 1510, 93, 348, 486, 1474, 1466, 218, 934, 180 - Lifestyle : 29, 76, 79, 126, 247, 172, 384, 387, 389, 381, 1084, 413, 555, 351, 613, 1294, 246, 176, 528, 903, 1365, 227, 766, 17, 708, 1866, 652, 1096 - Entertainment : 30, 543, 244, 674, 469, 684, 706, 497, 1694, 1727, 1381, 1151, 842, 1973, 1897, 986, 1956, 1687, 390 - Navigation : 4, 9, 290, 309, 82, 756, 41, 559, 447, 723, 658, 1674, 1740 - Music : 10, 289, 1000, 628, 849, 1120, 407, 417, 394, 408, 676, 209, 626, 583, 287, 508, 513 - Shopping : 70, 255, 948, 591, 747, 232, 854, 414, 59 - Education : 334, 504, 1062 - Travel : 37, 200, 195, 184, 31, 259, 1489, 1486 - Photo&Video : 1098, 1179, 1017, 1159, 1166 - Games : 1599 - References : 897, 1099, 54 - Weather : 125, 964, 1396, 757 - News : 19, 12, 53, 335 - Infant & Mom : 800, 1741. This user is close to Business affairs and Residence. ",this user will use App 2
"The apps Social_Networking, Communication, Social_Networking, Communication, Social_Networking, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities, Communication, Utilities  are used prior to the prediction. The apps 46, 14, 46, 14, 46, 14, 2, 14, 2, 14, 2, 14, 2, 14, 2  are used prior to the prediction. On Monday 09 PM. Utilities : 2, 12, 10, 18, 5 - Social_Networking : 3, 46, 80, 21, 8 - Communication : 63, 4, 1, 50, 14, 16, 9 - Shopping : 17, 15 - Entertainment : 7 - Music : 40, 22 - Navigation : 6 - Lifestyle : 38 - Photo&Video : 13 - References : 20. ",this user will use App 14
"The apps Social_Networking, Social_Networking, Utilities, Entertainment, Utilities, Entertainment, Social_Networking, Communication, Social_Networking, Utilities, Social_Networking, Utilities, Social_Networking, Navigation, Social_Networking  are used prior to the prediction. The apps 8, 3, 2, 7, 2, 7, 3, 16, 80, 10, 3, 10, 3, 6, 3  are used prior to the prediction. On Tuesday 12 AM. Social_Networking : 80, 3, 21, 8, 46 - Communication : 63, 16, 61, 9, 1, 4, 11, 14, 81 - Utilities : 2, 5, 10, 18, 12, 64 - Music : 40, 22 - Navigation : 6 - Entertainment : 52, 7 - Photo&Video : 13 - Shopping : 17 - References : 20. ",this user will use App 8
"The apps 'Lifestyle', 'Utilities', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking', 'Utilities', 'Social_Networking'  are used prior to the prediction. The apps 227, 107, 120, 107, 5, 107, 120, 5, 1108, 120, 5, 120, 5, 120, 5  are used prior to the prediction. On Tuesday 05 PM. News : 24 - Lifestyle : 227, 17, 523, 126 - Utilities : 93, 42, 51, 47, 68, 52, 395, 107, 1188, 120, 305, 261, 362, 348, 479, 73, 1108, 961, 238, 38 - Books : 111 - Social_Networking : 1916, 1, 5, 18, 55 - Entertainment : 30, 497. This user is close to Hotel ,Life service ,Shopping and Restaurant. ",this user will use App 120
"The apps 'Travel', 'Travel', 'Utilities', 'Travel', 'Travel', 'Utilities', 'Travel', 'Travel', 'Travel', 'Navigation', 'Travel', 'Travel', 'Travel', 'Travel', 'Travel'  are used prior to the prediction. The apps 31, 37, 199, 31, 37, 199, 200, 259, 31, 4, 259, 31, 37, 195, 184  are used prior to the prediction. On Thursday 11 PM. Social_Networking : 2, 1, 77, 202, 398, 235, 252, 5, 522, 1267, 286, 471, 368, 228 - Music : 10, 289, 508, 408, 513, 583, 209, 407, 394, 287, 417, 676, 626, 1008, 1561, 990, 354, 1667, 1656, 1849, 1669, 415, 963 - Travel : 31, 37, 184, 200, 195, 259, 157, 1489, 1486, 875, 360, 529 - Utilities : 281, 325, 199, 74, 97, 80, 661, 60, 366, 547, 129, 1590, 379, 62, 46, 128, 1876, 1435, 1219, 710, 1253, 556, 1313, 242, 1002, 1643, 276 - Navigation : 4, 9, 82, 41, 606, 658, 1740, 447, 657 - Photo&Video : 237, 439, 1098, 1519, 1591, 1017, 1110, 320, 1889, 1179, 1159, 1513, 1963, 665, 1166 - Entertainment : 187, 405, 30, 1762, 1067, 1749, 674, 1151, 244, 842, 706, 1727 - Shopping : 70, 255, 232, 948, 747, 854, 591 - Lifestyle : 126, 239, 324, 444 - Weather : 578, 464, 1030, 476 - Education : 504, 334, 1062. This user is close to Business affairs ,Residence ,Shopping ,Restaurant and Education. ",this user will use App 281
"The apps Shopping, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking, Shopping, Social_Networking  are used prior to the prediction. The apps 57, 57, 8, 57, 8, 57, 8, 57, 8, 57, 8, 57, 8, 57, 8  are used prior to the prediction. On Thursday 02 AM. Shopping : 57, 17, 15, 25, 44 - Utilities : 73, 2, 24, 28, 12, 18 - Communication : 9, 4, 1, 16, 35, 11 - Social_Networking : 8, 3, 21 - Music : 49, 22 - Navigation : 6 - Finance : 37, 27 - Entertainment : 7 - Photo&Video : 13 - Lifestyle : 38 - Health & Fitness : 48 - References : 20. ",this user will use App 57
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Utilities', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 2, 252, 398, 2, 252, 2, 252, 2, 77, 2, 182, 2, 252, 2, 252  are used prior to the prediction. On Thursday 02 AM. Social_Networking : 2, 1, 5, 77, 252, 202, 1013, 1265, 398, 235, 522, 763, 23, 370, 372, 376, 371, 368, 286, 363, 377, 1267, 228, 369, 375, 358, 619, 917 - Utilities : 34, 167, 1216, 208, 107, 1434, 1461, 1480, 712, 1238, 120, 325, 80, 623, 221, 519, 129, 267, 182, 135, 955, 72, 74, 46, 15, 382, 366, 496, 379, 452, 661, 60, 128, 1313, 1328, 346, 199, 1336, 480, 745, 1636, 1589, 38, 1703, 1093, 609, 721, 277, 1022, 688, 865, 1288, 352, 105, 380, 1130, 148, 265, 1108, 860, 858, 1435, 618, 342, 210, 1094, 276, 1253, 594, 1447, 410, 839, 1127, 1720, 1876, 1590, 1092, 710, 599, 1121, 1950, 753, 1689, 189, 1521, 1370, 1144, 589, 556, 610, 1353, 968, 1710, 1219, 1686, 738, 350, 1077, 201, 1510, 93, 348, 486, 1474, 1466, 218, 934, 180 - Lifestyle : 29, 76, 79, 126, 247, 172, 384, 387, 389, 381, 1084, 413, 555, 351, 613, 1294, 246, 176, 528, 903, 1365, 227, 766, 17, 708, 1866, 652, 1096 - Entertainment : 30, 543, 244, 674, 469, 684, 706, 497, 1694, 1727, 1381, 1151, 842, 1973, 1897, 986, 1956, 1687, 390 - Navigation : 4, 9, 290, 309, 82, 756, 41, 559, 447, 723, 658, 1674, 1740 - Music : 10, 289, 1000, 628, 849, 1120, 407, 417, 394, 408, 676, 209, 626, 583, 287, 508, 513 - Shopping : 70, 255, 948, 591, 747, 232, 854, 414, 59 - Education : 334, 504, 1062 - Travel : 37, 200, 195, 184, 31, 259, 1489, 1486 - Photo&Video : 1098, 1179, 1017, 1159, 1166 - Games : 1599 - References : 897, 1099, 54 - Weather : 125, 964, 1396, 757 - News : 19, 12, 53, 335 - Infant & Mom : 800, 1741. This user is close to Business affairs ,Culture ,Residence ,Government and Education. ",this user will use App 2
"The apps 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking', 'Social_Networking'  are used prior to the prediction. The apps 2, 5, 1267, 5, 77, 2, 77, 2, 5, 2, 235, 202, 235, 2, 235  are used prior to the prediction. On Friday 11 AM. Social_Networking : 2, 77, 1, 202, 5, 252, 398, 235, 522, 1267, 228, 370, 358, 286, 363, 376, 935, 369, 55, 471, 905 - Utilities : 1109, 242, 108, 426, 489, 1333, 74, 745, 366, 1313, 1643, 60, 563, 751, 38, 934, 128, 80, 1219, 585, 1090, 276, 571, 46, 148, 688, 714, 1253 - Lifestyle : 79, 126, 413, 613, 172, 708, 246, 766, 351, 974 - Books : 1573 - Entertainment : 392, 411, 187, 1067, 405, 1749, 1554, 1762 - Music : 10, 287, 289, 508, 408, 626, 676, 417, 407, 583 - Shopping : 70, 255, 948, 854, 591 - Games : 7, 310, 300, 561, 664 - Photo&Video : 1098, 1159, 1166, 1179, 1017 - Navigation : 115 - References : 54. This user is close to Business affairs and Government. ",this user will use App 2
"The apps 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment', 'Social_Networking', 'Entertainment'  are used prior to the prediction. The apps 30, 2, 30, 2, 30, 2, 30, 2, 30, 2, 30, 2, 30, 2, 30  are used prior to the prediction. On Saturday 12 PM. Social_Networking : 5, 2, 1, 202, 77, 252, 398, 522, 55, 763, 212, 121, 23, 36, 256, 235, 371, 18, 364, 286, 430, 370, 471, 363, 935, 228, 368, 929, 377, 917, 905, 376, 359, 1087, 369, 1267, 932, 223, 358, 375, 372, 572, 843, 1967, 1484, 1232, 1721, 619, 1491, 1594, 653 - Utilities : 142, 570, 778, 1703, 1636, 167, 80, 422, 34, 72, 182, 128, 46, 97, 15, 105, 379, 38, 60, 325, 108, 623, 158, 74, 898, 1347, 61, 210, 107, 489, 823, 90, 1263, 229, 468, 148, 382, 201, 505, 688, 276, 1253, 185, 68, 547, 160, 1092, 230, 563, 510, 571, 366, 348, 221, 1154, 1090, 62, 1946, 1619, 350, 1095, 751, 729, 427, 277, 1242, 42, 820, 1174, 1206, 47, 274, 643, 745, 52, 534, 199, 1376, 826, 1424, 556, 516, 1026, 934, 993, 1121, 281, 251, 1353, 1549, 991, 1466, 1643, 288, 83, 1219, 632, 1400, 710, 1745, 753, 1313, 267, 263, 1791, 1624, 51, 1994, 968, 1710, 1354, 93, 1350, 135, 1372, 1837, 435, 1281, 1323, 1416 - Entertainment : 30, 32, 244, 469, 706, 674, 390, 98, 842, 1303, 1151, 497, 312, 1687, 986, 543, 187, 392, 1973, 411, 1956, 1727, 684, 405, 524, 1620, 1566, 1067, 1485, 1579, 584, 406, 1926, 1749, 637, 1554, 1806, 1897, 1762, 1662, 501 - Music : 10, 209, 492, 289, 508, 287, 394, 407, 408, 1879, 626, 417, 654, 676, 354, 1247, 483, 583, 791, 1056, 1644, 1404, 1667, 513, 1849, 361 - News : 12, 19, 21, 53, 113, 146, 24, 425, 472, 565, 335, 1759, 1326, 1535, 1438, 614, 1128, 1210, 1321, 1836 - Lifestyle : 29, 126, 79, 389, 76, 384, 172, 387, 381, 33, 1318, 413, 351, 116, 17, 613, 528, 138, 1567, 766, 227, 239, 523, 1627, 324, 246, 1215, 1084, 708, 222, 1548, 1822, 770, 1183, 777, 974, 783, 1760, 652 - Navigation : 4, 916, 9, 41, 428, 559, 1278, 606, 717, 290, 309, 662, 8, 658, 532, 115, 447, 657, 82, 756, 928, 1525, 1578, 1081 - Shopping : 70, 232, 255, 591, 948, 854, 1199, 747, 1208, 969, 882, 863, 1044 - Books : 123, 1801, 1847, 63, 804 - Games : 645, 7, 624, 215, 300, 310, 664, 1680, 329, 561, 1701 - Weather : 125, 424, 757, 964, 462, 1396, 1083 - Photo&Video : 237, 439, 1166, 1098, 1159, 1889, 1017, 1179, 1963, 1519, 320, 1591, 1513, 1537, 1110, 1605 - Travel : 31, 37, 200, 529, 360, 184, 875, 259, 250, 612, 1180, 195, 308, 284, 1489, 1428, 1486 - References : 918, 432, 1099, 54, 515 - Health & Fitness : 592, 718, 1331 - Education : 504, 1222, 334, 1692. This user is close to Residence. ",this user will use App 2
